outla,inla,moves
E07000140,E09000014,4.7276
E07000140,E09000015,2.6766
E07000140,E09000016,1.2704
E07000140,E09000017,1.3639
E07000140,E09000018,1.3401
E07000140,E09000019,1.3886
E07000140,E09000020,1.5167
E07000140,E09000021,3.7103
E07000140,E09000022,6.713199999999999
E07000140,E09000023,2.6908000000000003
E07000140,E09000026,4.0207999999999995
E07000140,E09000027,2.3815
E07000140,E09000028,5.2963
E07000140,E09000030,2.4896000000000003
E07000140,E09000031,1.309
E07000140,E09000032,2.5229
E07000140,E09000033,2.9855
E07000140,W06000002,1.4918
E07000140,W06000003,4.3260000000000005
E07000140,W06000006,1.5055
E07000140,W06000010,8.824
E07000140,W06000011,9.1104
E07000140,W06000015,1.3921
E07000140,W06000020,2.5487
E07000140,W06000023,7.673900000000001
E07000141,E06000001,11.3842
E07000141,E06000002,7.060199999999999
E07000141,E06000003,5.7359
E07000141,E06000004,8.529900000000001
E07000141,E06000007,7.3257
E07000141,E06000008,3.2061
E07000141,E06000009,2.99
E07000141,E06000010,2.8274999999999997
E07000141,E06000011,38.695800000000006
E07000141,E06000012,18.607100000000003
E07000141,E06000013,7.904599999999999
E07000141,E06000014,12.313600000000001
E07000141,E06000015,17.2437
E07000141,E06000016,24.770899999999997
E07000141,E06000017,234.079
E07000141,E06000018,54.796
E07000141,E06000019,5.2379999999999995
E07000141,E06000020,5.4611
E07000141,E06000021,12.7958
E07000141,E06000022,6.8351999999999995
E07000141,E06000023,6.8595
E07000141,E06000024,13.6828
E07000141,E06000025,5.431400000000001
E07000141,E06000026,1.2898
E07000141,E06000027,7.9499
E07000141,E06000030,5.992699999999999
E07000141,E06000031,382.88960000000003
E07000141,E06000032,7.2133
E07000141,E06000033,4.699400000000001
E07000141,E06000034,1.1981
E07000141,E06000035,5.9121999999999995
E07000141,E06000037,7.9795
E07000141,E06000038,7.9222
E07000141,E06000039,3.9455999999999998
E07000141,E06000040,1.321
E07000141,E06000041,3.9429000000000003
E07000141,E06000042,7.486000000000001
E07000141,E06000043,8.9146
E07000141,E06000044,1.2555
E07000141,E06000045,2.5144
E07000141,E06000046,8.824
E07000141,E06000047,33.0753
E07000141,E06000049,29.5368
E07000141,E06000050,11.962400000000002
E07000141,E06000051,12.3607
E07000141,E06000052,23.8842
E07000141,E06000053,1.4102
E07000141,E06000054,14.490900000000002
E07000141,E06000055,13.1775
E07000141,E06000056,8.3957
E07000141,E06000057,23.927799999999998
E07000141,E06000058,8.4559
E07000141,E06000059,19.7139
E07000141,E06000060,17.5348
E07000141,E06000061,128.07549999999998
E07000141,E06000062,21.787999999999997
E07000141,E06000063,13.9473
E07000141,E06000064,15.1023
E07000141,E06000065,73.0398
E07000141,E06000066,16.121100000000002
E07000141,E07000008,14.490400000000001
E07000141,E07000009,19.7046
E07000141,E07000010,65.5738
E07000141,E07000011,84.374
E07000141,E07000012,23.7559
E07000141,E07000032,7.1746
E07000141,E07000033,4.4386
E07000141,E07000034,11.4939
E07000141,E07000035,10.4067
E07000141,E07000036,20.1135
E07000141,E07000037,1.4547
E07000141,E07000038,8.796899999999999
E07000141,E07000039,24.5516
E07000141,E07000040,7.968399999999999
E07000141,E07000041,2.6896
E07000141,E07000043,1.3538
E07000141,E07000044,6.6433
E07000141,E07000045,9.2831
E07000141,E07000046,2.6498
E07000141,E07000047,5.3459
E07000141,E07000061,2.6231
E07000141,E07000062,2.5384
E07000141,E07000063,3.853
E07000141,E07000064,1.3056
E07000141,E07000065,2.576
E07000141,E07000066,3.5562
E07000141,E07000067,3.6621000000000006
E07000141,E07000068,2.4912
E07000141,E07000069,1.2141
E07000141,E07000070,6.0981000000000005
E07000141,E07000071,6.156700000000001
E07000141,E07000072,12.386099999999999
E07000141,E07000074,2.4678
E07000141,E07000076,6.0982
E07000141,E07000077,4.8626000000000005
E07000141,E07000078,2.5114
E07000141,E07000079,1.2485
E07000141,E07000080,1.2165
E07000141,E07000081,2.5202
E07000141,E07000082,3.7023
E07000141,E07000083,1.2695
E07000141,E07000084,3.7447
E07000141,E07000085,8.9219
E07000141,E07000087,1.2666
E07000141,E07000088,4.9772
E07000141,E07000091,7.431800000000001
E07000141,E07000092,2.5330000000000004
E07000141,E07000093,1.2537
E07000141,E07000094,3.6961
E07000141,E07000098,2.5065999999999997
E07000141,E07000099,3.7453000000000003
E07000141,E07000102,2.5168999999999997
E07000141,E07000103,5.0532
E07000141,E07000105,8.325199999999999
E07000141,E07000106,2.4009
E07000141,E07000108,5.8567
E07000141,E07000109,1.1749
E07000141,E07000110,4.727600000000001
E07000141,E07000111,4.8262
E07000141,E07000113,4.8155
E07000141,E07000115,3.5549
E07000141,E07000116,4.7082
E07000141,E07000117,3.225
E07000141,E07000118,3.0769
E07000141,E07000119,2.907
E07000141,E07000121,4.4738
E07000141,E07000123,2.8432
E07000141,E07000124,3.2134
E07000141,E07000125,1.5547
E07000141,E07000126,1.5413
E07000141,E07000127,3.0328999999999997
E07000141,E07000128,2.9002
E07000141,E07000129,6.8927
E07000141,E07000130,20.424999999999997
E07000141,E07000131,27.368699999999997
E07000141,E07000132,6.881
E07000141,E07000133,161.2144
E07000141,E07000134,6.8449
E07000141,E07000135,4.128500000000001
E07000141,E07000136,70.3929
E07000141,E07000137,97.8034
E07000141,E07000138,83.76270000000001
E07000141,E07000139,396.78389999999996
E07000141,E07000140,282.9471
E07000141,E07000141,3188.6149104243777
E07000141,E07000142,56.225899999999996
E07000141,E07000143,8.0128
E07000141,E07000144,13.2651
E07000141,E07000145,6.6868
E07000141,E07000146,34.6621
E07000141,E07000147,10.7372
E07000141,E07000148,11.906
E07000141,E07000149,9.206
E07000141,E07000170,17.8739
E07000141,E07000171,15.141
E07000141,E07000172,19.2695
E07000141,E07000173,32.894000000000005
E07000141,E07000174,9.7659
E07000141,E07000175,201.735
E07000141,E07000176,60.113200000000006
E07000141,E07000177,9.6436
E07000141,E07000178,7.212800000000001
E07000141,E07000179,8.2935
E07000141,E07000180,2.4335
E07000141,E07000181,6.0372
E07000141,E07000193,6.5035
E07000141,E07000195,1.8203
E07000141,E07000196,3.8646000000000003
E07000141,E07000197,3.915
E07000141,E07000198,5.4754
E07000141,E07000199,3.8853
E07000141,E07000200,5.6979
E07000141,E07000202,4.059200000000001
E07000141,E07000203,5.5048
E07000141,E07000207,2.6245
E07000141,E07000208,3.9745999999999997
E07000141,E07000209,3.8686
E07000141,E07000211,1.302
E07000141,E07000213,1.2961
E07000141,E07000214,2.6401
E07000141,E07000215,3.9175
E07000141,E07000217,2.6207000000000003
E07000141,E07000218,1.3847
E07000141,E07000219,5.6048
E07000141,E07000220,6.9184
E07000141,E07000221,6.895
E07000141,E07000222,11.2752
E07000141,E07000223,3.8137
E07000141,E07000224,5.1143
E07000141,E07000225,3.8655999999999997
E07000141,E07000228,6.4274000000000004
E07000141,E07000229,2.6164
E07000141,E07000234,1.2988
E07000141,E07000235,3.8914
E07000141,E07000238,10.4154
E07000141,E07000241,4.9459
E07000141,E07000242,2.5296
E07000141,E07000244,11.0832
E07000141,E07000245,6.8552
E07000141,E08000001,5.6868
E07000141,E08000003,20.0682
E07000141,E08000004,1.3307
E07000141,E08000005,1.5356
E07000141,E08000006,7.0054
E07000141,E08000007,3.684
E07000141,E08000008,1.3496
E07000141,E08000009,2.8074000000000003
E07000141,E08000010,2.8464
E07000141,E08000011,3.7302999999999997
E07000141,E08000012,13.206100000000003
E07000141,E08000013,1.2468
E07000141,E08000014,9.2498
E07000141,E08000015,9.046800000000001
E07000141,E08000016,5.6035
E07000141,E08000017,23.1359
E07000141,E08000018,22.0856
E07000141,E08000019,34.1627
E07000141,E08000021,10.5777
E07000141,E08000022,10.511600000000001
E07000141,E08000023,1.1567
E07000141,E08000024,6.5832999999999995
E07000141,E08000025,30.571399999999997
E07000141,E08000026,17.519199999999998
E07000141,E08000027,14.443900000000001
E07000141,E08000028,6.1335999999999995
E07000141,E08000029,4.466
E07000141,E08000030,6.379900000000001
E07000141,E08000032,10.2662
E07000141,E08000033,14.48
E07000141,E08000035,27.2119
E07000141,E08000036,10.664
E07000141,E08000037,3.4657
E07000141,E09000001,1.3071
E07000141,E09000002,5.3388
E07000141,E09000003,12.785
E07000141,E09000004,1.2001
E07000141,E09000005,13.362400000000001
E07000141,E09000006,2.4427
E07000141,E09000007,4.169700000000001
E07000141,E09000008,1.5395
E07000141,E09000009,3.9988
E07000141,E09000010,6.291499999999999
E07000141,E09000011,4.8957
E07000141,E09000012,7.5839
E07000141,E09000013,4.035
E07000141,E09000014,11.1655
E07000141,E09000016,1.3337
E07000141,E09000017,8.857199999999999
E07000141,E09000018,9.4199
E07000141,E09000019,8.3164
E07000141,E09000020,1.532
E07000141,E09000021,7.358599999999999
E07000141,E09000022,17.2605
E07000141,E09000023,9.3324
E07000141,E09000024,4.7311
E07000141,E09000025,8.8722
E07000141,E09000026,9.379
E07000141,E09000027,1.2172
E07000141,E09000028,6.6567
E07000141,E09000029,3.8204000000000002
E07000141,E09000030,5.1326
E07000141,E09000031,3.985
E07000141,E09000032,17.656
E07000141,E09000033,3.0815
E07000141,W06000001,1.4527
E07000141,W06000002,10.2781
E07000141,W06000004,2.9688
E07000141,W06000005,4.5931999999999995
E07000141,W06000006,4.4711
E07000141,W06000008,2.4957000000000003
E07000141,W06000009,1.2707
E07000141,W06000010,1.2631
E07000141,W06000012,1.5118
E07000141,W06000013,2.9586
E07000141,W06000014,1.4235
E07000141,W06000015,4.3098
E07000141,W06000018,2.5334000000000003
E07000141,W06000020,1.2266
E07000141,W06000021,1.2792
E07000141,W06000022,3.7727
E07000141,W06000023,3.7625
E07000142,E06000001,1.3963
E07000142,E06000002,4.2991
E07000142,E06000003,1.452
E07000142,E06000004,8.5642
E07000142,E06000007,1.4582
E07000142,E06000008,1.5797
E07000142,E06000009,1.4647
E07000142,E06000010,24.603099999999998
E07000142,E06000011,70.41400000000002
E07000142,E06000012,183.5076
E07000142,E06000013,373.15200000000004
E07000142,E06000014,9.523800000000001
E07000142,E06000015,10.2301
E07000142,E06000016,5.5199
E07000142,E06000017,1.4193
E07000142,E06000018,17.8101
E07000142,E06000019,3.9232000000000005
E07000142,E06000020,1.3611
E07000142,E06000021,1.8396
E07000142,E06000022,1.37
E07000142,E06000023,4.1235
E07000142,E06000024,4.1363
E07000142,E06000025,2.599
E07000142,E06000026,5.338000000000001
E07000142,E06000030,1.3214
E07000142,E06000031,14.435100000000002
E07000142,E06000033,2.3604000000000003
E07000142,E06000035,2.3741000000000003
E07000142,E06000037,1.2492
E07000142,E06000038,1.3295
E07000142,E06000039,1.3247
E07000142,E06000040,2.6883
E07000142,E06000041,2.6196
E07000142,E06000042,8.7594
E07000142,E06000043,2.5751
E07000142,E06000045,2.5168
E07000142,E06000047,37.85
E07000142,E06000049,7.516799999999999
E07000142,E06000050,3.0122
E07000142,E06000051,2.833
E07000142,E06000052,20.2292
E07000142,E06000054,3.5874000000000006
E07000142,E06000055,2.4459
E07000142,E06000056,3.6273999999999997
E07000142,E06000057,11.3338
E07000142,E06000058,5.647500000000001
E07000142,E06000059,4.2491
E07000142,E06000060,13.692599999999999
E07000142,E06000061,12.7864
E07000142,E06000062,11.554499999999999
E07000142,E06000063,8.2321
E07000142,E06000064,4.4646
E07000142,E06000065,49.455200000000005
E07000142,E06000066,5.287
E07000142,E07000009,5.3619
E07000142,E07000010,3.9844999999999997
E07000142,E07000011,1.3205
E07000142,E07000012,1.3119
E07000142,E07000032,5.7208
E07000142,E07000033,8.7681
E07000142,E07000034,5.873200000000001
E07000142,E07000035,4.4104
E07000142,E07000036,4.2478
E07000142,E07000037,5.851800000000001
E07000142,E07000038,4.374499999999999
E07000142,E07000039,5.7189
E07000142,E07000040,2.7527999999999997
E07000142,E07000041,3.8754
E07000142,E07000042,2.6826
E07000142,E07000043,1.3226
E07000142,E07000044,6.6539
E07000142,E07000045,3.9842
E07000142,E07000046,3.9052000000000002
E07000142,E07000061,3.7936
E07000142,E07000064,1.2838
E07000142,E07000066,2.3719
E07000142,E07000067,6.0088
E07000142,E07000068,1.1876
E07000142,E07000070,2.4438
E07000142,E07000071,4.9441
E07000142,E07000074,3.5982000000000003
E07000142,E07000076,7.3809000000000005
E07000142,E07000077,1.2387
E07000142,E07000078,1.236
E07000142,E07000079,1.2837
E07000142,E07000080,3.6643999999999997
E07000142,E07000083,1.2412
E07000142,E07000085,3.7940000000000005
E07000142,E07000086,1.2676
E07000142,E07000087,1.2708
E07000142,E07000088,1.3611
E07000142,E07000089,2.4102
E07000142,E07000090,2.5286
E07000142,E07000091,8.891
E07000142,E07000094,5.0481
E07000142,E07000096,3.8012999999999995
E07000142,E07000098,2.4912
E07000142,E07000102,2.8143000000000002
E07000142,E07000105,6.0506
E07000142,E07000106,1.1764
E07000142,E07000108,3.6532
E07000142,E07000111,2.3524000000000003
E07000142,E07000114,1.192
E07000142,E07000115,1.1668
E07000142,E07000117,1.5744
E07000142,E07000118,4.6284
E07000142,E07000121,1.5054
E07000142,E07000122,1.5724
E07000142,E07000123,5.8041
E07000142,E07000124,6.232799999999999
E07000142,E07000125,6.2732
E07000142,E07000128,8.655999999999999
E07000142,E07000129,1.3732
E07000142,E07000130,5.4711
E07000142,E07000132,4.115
E07000142,E07000133,8.2294
E07000142,E07000134,17.8028
E07000142,E07000136,15.817299999999998
E07000142,E07000137,277.8485
E07000142,E07000138,514.8074
E07000142,E07000139,377.32700000000006
E07000142,E07000140,14.459500000000002
E07000142,E07000141,50.1414
E07000142,E07000142,1740.6389489550495
E07000142,E07000143,5.2432
E07000142,E07000144,6.6806
E07000142,E07000145,1.327
E07000142,E07000146,10.6209
E07000142,E07000147,5.325100000000001
E07000142,E07000149,2.7180999999999997
E07000142,E07000170,13.7576
E07000142,E07000171,188.05239999999998
E07000142,E07000172,10.8929
E07000142,E07000173,6.8464
E07000142,E07000174,9.6531
E07000142,E07000175,69.695
E07000142,E07000176,13.8178
E07000142,E07000177,3.5297
E07000142,E07000179,1.2028
E07000142,E07000180,4.7797
E07000142,E07000181,3.6307
E07000142,E07000192,1.3257
E07000142,E07000193,3.8464
E07000142,E07000194,1.3216
E07000142,E07000195,14.6936
E07000142,E07000196,2.7077
E07000142,E07000197,6.5017
E07000142,E07000200,4.1802
E07000142,E07000203,9.696100000000001
E07000142,E07000208,1.3046
E07000142,E07000209,1.2976
E07000142,E07000217,1.313
E07000142,E07000220,1.392
E07000142,E07000221,2.7561
E07000142,E07000222,6.9453000000000005
E07000142,E07000223,1.2603
E07000142,E07000224,3.9429999999999996
E07000142,E07000225,2.5651
E07000142,E07000228,1.2846
E07000142,E07000236,1.2977
E07000142,E07000237,3.8456
E07000142,E07000238,6.498799999999999
E07000142,E07000239,1.3142
E07000142,E07000242,6.2312
E07000142,E07000244,2.7875
E07000142,E07000245,5.4783
E07000142,E08000001,1.4038
E07000142,E08000002,2.8874
E07000142,E08000003,17.3321
E07000142,E08000005,3.0898000000000003
E07000142,E08000006,5.6311
E07000142,E08000007,2.4859999999999998
E07000142,E08000008,3.9925
E07000142,E08000009,1.3693
E07000142,E08000010,1.4339
E07000142,E08000011,1.1776
E07000142,E08000012,1.6683
E07000142,E08000013,1.2409
E07000142,E08000014,3.0831
E07000142,E08000016,16.6996
E07000142,E08000017,78.75919999999999
E07000142,E08000018,15.211599999999999
E07000142,E08000019,60.0228
E07000142,E08000021,5.944999999999999
E07000142,E08000022,7.5092
E07000142,E08000024,2.6719
E07000142,E08000025,13.2493
E07000142,E08000026,4.3921
E07000142,E08000028,1.2251
E07000142,E08000029,1.4985
E07000142,E08000030,4.7364999999999995
E07000142,E08000031,3.3769
E07000142,E08000032,5.8792
E07000142,E08000033,2.9089
E07000142,E08000034,7.256500000000001
E07000142,E08000035,31.5862
E07000142,E08000036,19.593
E07000142,E08000037,2.3148999999999997
E07000142,E09000003,9.5195
E07000142,E09000004,1.203
E07000142,E09000005,2.6807
E07000142,E09000007,1.3858
E07000142,E09000008,3.0435
E07000142,E09000009,1.3492
E07000142,E09000010,1.5886
E07000142,E09000011,2.4625
E07000142,E09000012,3.8266
E07000142,E09000013,2.672
E07000142,E09000014,1.5894
E07000142,E09000015,1.3482
E07000142,E09000016,1.3503
E07000142,E09000017,1.2665
E07000142,E09000020,3.1053
E07000142,E09000021,1.214
E07000142,E09000022,3.978
E07000142,E09000023,5.362
E07000142,E09000024,1.2596
E07000142,E09000025,2.5194
E07000142,E09000026,1.347
E07000142,E09000027,3.6594999999999995
E07000142,E09000028,3.9968000000000004
E07000142,E09000029,2.5646
E07000142,E09000030,7.605099999999999
E07000142,E09000031,4.0213
E07000142,E09000032,8.8325
E07000142,E09000033,1.5356
E07000142,W06000001,4.535299999999999
E07000142,W06000002,1.5285
E07000142,W06000003,1.4793
E07000142,W06000004,1.5167
E07000142,W06000006,2.9654
E07000142,W06000008,2.4694
E07000142,W06000010,1.2541
E07000142,W06000011,1.5186
E07000142,W06000013,1.4858
E07000142,W06000015,1.4041
E07000142,W06000021,2.516
E07000142,W06000022,1.2576
E07000142,W06000023,2.5221
E07000143,E06000001,1.1805
E07000143,E06000002,1.2211
E07000143,E06000003,3.5892
E07000143,E06000004,1.2263
E07000143,E06000007,5.8598
E07000143,E06000009,2.347
E07000143,E06000010,2.8643
E07000143,E06000011,11.235700000000001
E07000143,E06000012,13.2623
E07000143,E06000013,7.799099999999999
E07000143,E06000014,4.1637
E07000143,E06000015,5.5405999999999995
E07000143,E06000016,7.0429
E07000143,E06000018,4.4399
E07000143,E06000019,7.098000000000001
E07000143,E06000020,2.5763
E07000143,E06000021,2.8366
E07000143,E06000022,1.3473
E07000143,E06000023,2.7233
E07000143,E06000024,2.6834
E07000143,E06000025,9.302
E07000143,E06000026,5.7247
E07000143,E06000027,8.7071
E07000143,E06000030,1.3346
E07000143,E06000031,21.1482
E07000143,E06000032,1.311
E07000143,E06000033,6.4416
E07000143,E06000034,10.0802
E07000143,E06000035,6.399900000000001
E07000143,E06000036,1.2145
E07000143,E06000037,2.4767
E07000143,E06000038,1.4167
E07000143,E06000039,4.0255
E07000143,E06000041,2.4754
E07000143,E06000042,13.0217
E07000143,E06000043,7.6534
E07000143,E06000044,1.3066
E07000143,E06000045,5.2684
E07000143,E06000046,13.225299999999999
E07000143,E06000047,10.911000000000001
E07000143,E06000049,9.7328
E07000143,E06000050,7.2974
E07000143,E06000051,11.822500000000002
E07000143,E06000052,17.7068
E07000143,E06000054,11.898499999999999
E07000143,E06000055,10.380099999999999
E07000143,E06000056,14.602599999999999
E07000143,E06000057,6.9355
E07000143,E06000058,5.8355999999999995
E07000143,E06000059,15.947299999999998
E07000143,E06000060,10.487
E07000143,E06000061,11.601299999999998
E07000143,E06000062,10.1952
E07000143,E06000063,6.3411
E07000143,E06000064,7.0065
E07000143,E06000065,36.3288
E07000143,E06000066,18.362900000000003
E07000143,E07000008,16.956
E07000143,E07000009,47.6716
E07000143,E07000010,32.2624
E07000143,E07000011,23.8695
E07000143,E07000012,26.802799999999998
E07000143,E07000032,1.4044
E07000143,E07000034,3.109
E07000143,E07000035,7.7153
E07000143,E07000036,1.4018
E07000143,E07000038,1.4731
E07000143,E07000039,1.3859
E07000143,E07000040,8.5203
E07000143,E07000041,5.6777
